文件,概念,图片路径,匹配方式
2juan_tibetan_mapping.json,བཙོས་པའི་རླངས་པ་བསྲུབས་པའི་ཤ་མི་འཕྲོད།,切分图/9680f76f-第二卷_301_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,མཁྲིས་པའི་གནས།,切分图/a064d9ff-第二卷_165_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,བད་ཀན་གྱི་གནས།,切分图/a064d9ff-第二卷_165_group3/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,མཁྲིས་པ་ཟད་པ།,切分图/a220be50-第二卷_171_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,བད་ཀན་ཟད་པ།,切分图/a220be50-第二卷_171_group3/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,མེའི་ནུས་རླུང་ལ་ཐིམ་པ།,切分图/b04b82f4-第二卷_136_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,རླུང་ནམ་མཁར་ཐིམ་པ།,切分图/b04b82f4-第二卷_136_group3/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,མིག༌དབང༌ཉམས༌པ།,切分图/b04b82f4-第二卷_136_group4/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,སྙིང༌ཁར༌ཆུ༌མི༌ཆགས༌པ༌དང༌སོར་མོ་དྲངས་པས་སྒྲ་མི་འབྱུང་བ།,切分图/b05c8006-第二卷_128_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,གཅིན་འཕེལ་བ།,切分图/b2a96939-第二卷_170_group1/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,་༨    ལྕེ་དབར༌ཉམས༌པ།,切分图/b65460b1-第二卷_137_group3/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,བད་ཀན་ནད་ཀྱི་སློང་རྐྱེན།,切分图/bb0f28a0-第二卷_158_group1/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,ཐུར༌སེལ༌གྱི༌རླུང༌།,切分图/c0f8bbfb-第二卷_75_group3/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,རོ་མྱོང་བའི་བད་ཀན།,切分图/cb96ca58-第二卷_78_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,བད་ཀན་མྱོང་བྱེད།,切分图/cb96ca58-第二卷_78_group3/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,བད་ཀན་ཚིམ་བྱེད།,切分图/cb96ca58-第二卷_78_group4/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,ཁམས་ཀྱི་དབང་གིས་མཁྲིས་པའི་རྨི་ལམ་མཚོན་པ།,切分图/cc039971-第二卷_120_group1/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,ཁམས་ཀྱི་དབང་གིས་བད་ཀན་གྱི་རྨི་་་་་་་ལམ་མཚོན་པ།,切分图/cc039971-第二卷_120_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,མཁྲིས་པ་མདོག་གསལ།,切分图/cc88dfbc-第二卷_77_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,མིག་བཙིར་འོད་མེད་རྒྱལ་མོའི་མདངས་ཉམས་པ།,切分图/d45fadf8-第二卷_133_group1/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,སྣ་བུག་གདངས་ཤིང་བ་སྐྱ་ཆགས་པ་ལྕེ་ནག་སྐམ་ཐུང་སྨྲ་་་་་་མི་ཤེས་པ།,切分图/d45fadf8-第二卷_133_group3/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,གཅིན་ལམ།,切分图/d685b6ae-第二卷_43_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,འཕན་དང་གདུགས་རྒྱལ་མཚན་སྒྲེང་བ།,切分图/d9c97a99-第二卷_124_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,དོན་སྣོད་ཀྱི་གནད་བཅུ་གསུམ།,切分图/df483bc3-第二卷_19_group1/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,མིག༌མེད༌ཕོ།,切分图/e06d4b10-第二卷_324_group3/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,བད་ཀན་གྱི་རྩ་བཞི།,切分图/e2f961e9-第二卷_61_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,རླུང་།,切分图/e3ba464b-第二卷_145_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,་༩རྟ་མིག་ལུག་རྨིག,切分图/e91126db-第二卷_315_group1/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,་༤་༧ གློ་སྙིང་འདོམས་རྩ་གཉིས།,切分图/ea2d3076-第二卷_37_group3/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,· གཅིན་ཟད་པ།,切分图/ec2247a7-第二卷_174_group2/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,མཁྲིས་ནད་ཀྱི་སློང་རྐྱེན།,切分图/ef6a48b0-第二卷_152_group1/entity1_曼唐图像.jpg,contains
2juan_tibetan_mapping.json,ར༌རྒོད༌ནི༌འོ༌འཐུང༌ཆུ༌ཟན༌རི༌དྭགས༌ཆེ༌བའི༌སྡེ༌སྟེ། ར་དང་འདྲ་ཡང་ཨོག་ཚོམ་མེད་ལ་མརྫུགུ་མ་ཐུང་བ། སུག༌བཞི༌ཅུང༌ཐུང་ཞིང་རྭ་ཅོ་གཉེར་རིས་ཅན་གྱེན་དུ་དྲང་མོར་སྐྱེས་པ།ལུས་ཀྱི་སྤུ་མདོག་སྔོ་ཁམ་དང་སྔོ་སྐྱ་ལ་གྟ་ཁམ་སེར་ཅན།ལྐོག་མ་དང་བྲང༌ལྟོ༌བ༌སོགས༌སྐྱ༌བོ། རྒྱུག༌པའི༌བང༌མྱུར༌ཞིང༌བྲག༌ལ༌འཛེག༌མཁས༌པ༌ཁེར༌རྐྱང༌དུ༌སྡོད། དེའི་ཤ་ཡིས་བད་རླུང་དང་ལྡན་པའི་དེའི༌ཤ༌ཡིས༌བད༌ཆུང༌དང༌ལྡན༌པའི༌,切分图/f30892b1-第二卷_228_group3/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,股骨头,切分图/第三卷_108_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,猪舌,切分图/第三卷_115_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,犬舌,切分图/第三卷_115_group_0001/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,驴舌,切分图/第三卷_115_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,动物脂肪类药,切分图/第三卷_122_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,在《论述部》第二十章中所论述的药物功效基础上，本图又从《卓玛草本》等其他三部医典中补充了花白玛瑙、银灰等珍宝类药、石英等土类药、石类药23种，草本类山矾叶、野藜等82种，共计105种药及其味、功效等。,切分图/第三卷_139_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,**“泼若合目”或“夏若合闭日吾”**,切分图/第三卷_170_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,是每年种植的一种谷物，茎干黑绿，柔软，直立，长1—2尺，被黑黄色细毛，枝不大，叶青绿，心脏形，缘浅裂，被细毛，叶柄短，对生，枝顶开蓝花，长圆果内有许多细黑籽。味甘，功能对疳痢、胃肝寄生虫、皮肤病、子宫瘤等有效，用于壮阳。,切分图/第三卷_188_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,本图除表述《论述部》所述草本药之外，从其他医书中补充草本药如马头葵和阴阳山坡生长的草本药，以及珍珠玉丸、甘露法药炮制法、八岁童便、哺乳食肉动物类药、禽类药、生活于旱地和水中虫类药等的功效。,切分图/第三卷_205_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,草本类药物的功效（1）,切分图/第三卷_21_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,鼠目,切分图/第三卷_251_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,鬣羚脂肪,切分图/第三卷_252_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,赤巴病药类,切分图/第三卷_264_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,本图表述《论述部》第20章药物性能，内容有抢茎獐牙菜至鸡蛋参之间116种草本药物的鉴认、味、功效等。,切分图/第三卷_26_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,草本类药物的功效 （2）,切分图/第三卷_27_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,隆热病药类,切分图/第三卷_282_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,本图表述《论述部》第21章药物分类，内容有寒性培根药物类石榴子等21种；隆病药类3种；黄水病药类乳香等5种；虫病药类麝香等24种；止泻药类葫芦子等10种；利尿药类白矾砂等6种；引吐药类丁座草等9种；排泻药类长嘴诃子等12种药形太及功能主治等,切分图/第三卷_289_group_0001/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,隆病药类,切分图/第三卷_297_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,天仙子（译音“郎唐泽”）生长于河滩，茎干细长，叶绿、缘具齿、布满毛刺，花灰白铃形，果荚似净瓶，内有很多芝麻大扁籽，籽表面有锉纹。味苦、辛，性腻、温、钝、糙，功能镇痛散肿、杀腹内寄生虫、亚玛脑虫、牙虫等，治咽炎、痈疮等。,切分图/第三卷_301_group_0001/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,关节穿刺针,切分图/第三卷_329_group_0001/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,牛舌铜针,切分图/第三卷_330_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,本图表述《论述部》养生滋补法，三邪直接诊断法，取巧诊断法，四边取舍诊断法，药物、医生和护士俱全容易治愈疾病及治疗法总则、具体九治法等内容。,切分图/第三卷_343_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,治隆病，益寿,切分图/第三卷_347_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,治赤巴病，益寿,切分图/第三卷_348_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,亚日巴和达隆贝母,切分图/第三卷_34_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,药物功效显著,切分图/第三卷_352_group_0001/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,疾病方面的易治条件,切分图/第三卷_356_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,对其他医生治疗无效的疾病，详察施药太过、不足、相反三弊端中的任何弊端，像白鹭捕鱼先看准鱼在哪里，准确无误地进行治疗。,切分图/第三卷_362_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,赤巴用獐牙菜汤试治,切分图/第三卷_364_group_0001/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,培根病用光明盐汤试治,切分图/第三卷_364_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,血隆病用四味藏木香汤试治,切分图/第三卷_365_group_0001/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,心脏病,切分图/第三卷_380_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,隆病治法,切分图/第三卷_387_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,隆病的起居治疗,切分图/第三卷_390_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,隆病的外治法,切分图/第三卷_392_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,赤巴病的食治,切分图/第三卷_393_group_0001/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,赤巴病的起居治疗,切分图/第三卷_396_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,赤巴病的药治,切分图/第三卷_397_group_0001/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,、赤巴病的外治,切分图/第三卷_397_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,培根病治法,切分图/第三卷_398_group_0002/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,培根病的饮治,切分图/第三卷_401_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,草本类药物的功效 （3）,切分图/第三卷_61_group_0000/entity1_曼唐图像.jpg,contains
3juan_chinese_mapping.json,草本类药物的功效 （4）,切分图/第三卷_98_group_0000/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,སྲོག་ཆགས་ཀྱི་རུས་པའི་སྨན་སྡེ།,切分图/第三卷_104_group_0000/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,ཟེར་མོའི་རུས་པ།,切分图/第三卷_108_group_0001/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,བཤུལ་ཆགས་ཀྱི་རུས་པའི་སྨན་སྡེ,切分图/第三卷_109_group_0000/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,རྐྱང་གི་རུས་པ།,切分图/第三卷_109_group_0001/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,བོང་བུའི་རུས་པ།,切分图/第三卷_109_group_0002/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,དྲེལ་གྱི་རུས་པ།,切分图/第三卷_110_group_0000/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,ཕག་ལྕེ།,切分图/第三卷_115_group_0000/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,ཁྱི་ལྕེ།,切分图/第三卷_115_group_0001/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,བོང་བུའི་ལྕེ།,切分图/第三卷_115_group_0002/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,སྲོག་ཆགས་ཀྱི་མཁྲིས་པའི་སྨན་སྡེ།,切分图/第三卷_121_group_0002/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,སོ་བྱའི་སྒྲོ།,切分图/第三卷_129_group_0001/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,འུག་པའི་སྒྲོ།,切分图/第三卷_129_group_0002/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,བྱ་མ་བྱིའི་མཇུག་སྒྲོ།,切分图/第三卷_130_group_0000/entity1_曼唐图像.jpg,contains
3juan_tibetan_mapping.json,བཤད་རྒྱུད་ཀྱི་ལེའུ་ཉི་ཤ་བ་རྐྱང་སེལ་དངོས་ཀྱི་ནུས་པ་བསྟན་ཟིན་ཀྱང་སྒྲོལ་མའི་སྔོ་འབུམ་སོགས་རྒྱུད་གཞན་གསུམ་ནས་གསུངས་པའི་སྨན་དཀར་ཁྲུ་མེན་དང་དངུལ་ཐལ་སོགས་རིན་པོ་ཆེ་དང་།ལྷང་ཚེར་སོགས་ས་སྨན་དང་།རྡོ་སྨན་གྱི་རིགས་ཉེར་གསུམ་དང་།སྐྱེ་དངོས་ཀྱི་སྨན་ནིམ་པ་དང་སྣེ་རྒོད་སོགས་གྱ་གཉིས་བཅས་བསྡོམས་པས་སྨན་སྣ་བརྒྱ་དང་ལྔའི་མིང་དང་རོ་ནུས་སོགས་ཁ་བསྐངས་ཏེ་བསྟན་ཡོད།,切分图/第三卷_139_group_0000/entity1_曼唐图像.jpg,contains
